Entity,Code,Year,Mobile cellular subscriptions
Syria,SYR,1984,0
Syria,SYR,1985,0
Syria,SYR,1986,0
Syria,SYR,1987,0
Syria,SYR,1988,0
Syria,SYR,1989,0
Syria,SYR,1990,0
Syria,SYR,1991,0
Syria,SYR,1992,0
Syria,SYR,1993,0
Syria,SYR,1994,0
Syria,SYR,1995,0
Syria,SYR,1996,0
Syria,SYR,1997,0
Syria,SYR,1998,0
Syria,SYR,1999,0.025006627
Syria,SYR,2000,0.183248542
Syria,SYR,2001,1.197534229
Syria,SYR,2002,2.353678293
Syria,SYR,2003,6.850314444
Syria,SYR,2004,13.27222453
Syria,SYR,2005,16.23790613
Syria,SYR,2006,24.86052316
Syria,SYR,2007,31.87224564
Syria,SYR,2008,34.6807165
Syria,SYR,2009,47.65156589
Syria,SYR,2010,54.31752074
Syria,SYR,2011,59.24043734
Syria,SYR,2012,59.29734384
Syria,SYR,2013,56.12894219
Tajikistan,TJK,1980,0
Tajikistan,TJK,1981,0
Tajikistan,TJK,1982,0
Tajikistan,TJK,1983,0
Tajikistan,TJK,1984,0
Tajikistan,TJK,1985,0
Tajikistan,TJK,1986,0
Tajikistan,TJK,1987,0
Tajikistan,TJK,1988,0
Tajikistan,TJK,1989,0
Tajikistan,TJK,1990,0
Tajikistan,TJK,1991,0
Tajikistan,TJK,1992,0
Tajikistan,TJK,1993,0
Tajikistan,TJK,1994,0
Tajikistan,TJK,1995,0
Tajikistan,TJK,1996,0.001739917
Tajikistan,TJK,1997,0.005389767
Tajikistan,TJK,1998,0.006984944
Tajikistan,TJK,1999,0.010254877
Tajikistan,TJK,2000,0.01875156
Tajikistan,TJK,2001,0.025916869
Tajikistan,TJK,2002,0.206117376
Tajikistan,TJK,2003,0.729247341
Tajikistan,TJK,2004,2.025831908
Tajikistan,TJK,2005,3.893820654
Tajikistan,TJK,2006,30.91513694
Tajikistan,TJK,2007,29.99244131
Tajikistan,TJK,2008,50.49337123
Tajikistan,TJK,2009,65.79480935
Tajikistan,TJK,2010,77.88892202
Tajikistan,TJK,2011,80.9228584
Tajikistan,TJK,2012,81.50840493
Tajikistan,TJK,2013,91.8281242
Tanzania,TZA,1980,0
Tanzania,TZA,1981,0
Tanzania,TZA,1982,0
Tanzania,TZA,1983,0
Tanzania,TZA,1984,0
Tanzania,TZA,1985,0
Tanzania,TZA,1986,0
Tanzania,TZA,1987,0
Tanzania,TZA,1988,0
Tanzania,TZA,1989,0
Tanzania,TZA,1990,0
Tanzania,TZA,1991,0
Tanzania,TZA,1992,0
Tanzania,TZA,1993,0
Tanzania,TZA,1994,0.001276347
Tanzania,TZA,1995,0.011688367
Tanzania,TZA,1996,0.029362791
Tanzania,TZA,1997,0.063952305
Tanzania,TZA,1998,0.117177126
Tanzania,TZA,1999,0.153542046
Tanzania,TZA,2000,0.324856957
Tanzania,TZA,2001,0.789674329
Tanzania,TZA,2002,1.694829293
Tanzania,TZA,2003,3.530932149
Tanzania,TZA,2004,5.142308625
Tanzania,TZA,2005,7.634377406
Tanzania,TZA,2006,14.04274015
Tanzania,TZA,2007,20.06824321
Tanzania,TZA,2008,30.709868
Tanzania,TZA,2009,40.03113033
Tanzania,TZA,2010,46.65843734
Tanzania,TZA,2011,55.36980391
Tanzania,TZA,2012,56.96423843
Tanzania,TZA,2013,55.71793149
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0.001548962
Thailand,THA,1987,0.010893994
Thailand,THA,1988,0.031957866
Thailand,THA,1989,0.07152718
Thailand,THA,1990,0.111735514
Thailand,THA,1991,0.216057464
Thailand,THA,1992,0.434581425
Thailand,THA,1993,0.712174554
Thailand,THA,1994,1.26050362
Thailand,THA,1995,2.200303493
Thailand,THA,1996,3.096979262
Thailand,THA,1997,3.660549703
Thailand,THA,1998,3.246072667
Thailand,THA,1999,3.796302633
Thailand,THA,2000,4.901883807
Thailand,THA,2001,11.97100258
Thailand,THA,2002,27.35185035
Thailand,THA,2003,33.52064989
Thailand,THA,2004,41.42975138
Thailand,THA,2005,46.46198345
Thailand,THA,2006,60.90324472
Thailand,THA,2007,80.17018406
Thailand,THA,2008,93.43030345
Thailand,THA,2009,99.50960309
Thailand,THA,2010,108.0177685
Thailand,THA,2011,116.331131
Thailand,THA,2012,127.2920547
Thailand,THA,2013,140.0511818
Timor,TLS,1990,0
Timor,TLS,2003,2.148989306
Timor,TLS,2004,2.660015078
Timor,TLS,2005,3.321752598
Timor,TLS,2006,4.823121119
Timor,TLS,2007,7.551853518
Timor,TLS,2008,11.90218654
Timor,TLS,2009,32.9725585
Timor,TLS,2010,43.82046413
Timor,TLS,2011,56.02069885
Timor,TLS,2012,55.73975905
Timor,TLS,2013,57.37594218
Togo,TGO,1980,0
Togo,TGO,1981,0
Togo,TGO,1982,0
Togo,TGO,1983,0
Togo,TGO,1984,0
Togo,TGO,1985,0
Togo,TGO,1986,0
Togo,TGO,1987,0
Togo,TGO,1988,0
Togo,TGO,1989,0
Togo,TGO,1990,0
Togo,TGO,1991,0
Togo,TGO,1992,0
Togo,TGO,1993,0
Togo,TGO,1994,0
Togo,TGO,1995,0
Togo,TGO,1996,0
Togo,TGO,1997,0.066492152
Togo,TGO,1998,0.162312718
Togo,TGO,1999,0.358576107
Togo,TGO,2000,1.027801412
Togo,TGO,2001,1.902959101
Togo,TGO,2002,3.22303878
Togo,TGO,2003,4.632345279
Togo,TGO,2004,6.161062986
Togo,TGO,2005,7.827044226
Togo,TGO,2006,12.45197504
Togo,TGO,2007,20.40031837
Togo,TGO,2008,25.87965477
Togo,TGO,2009,35.59849145
Togo,TGO,2010,41.26668606
Togo,TGO,2011,41.64413476
Togo,TGO,2012,49.86113051
Togo,TGO,2013,62.53490181
Tonga,TON,1980,0
Tonga,TON,1981,0
Tonga,TON,1982,0
Tonga,TON,1983,0
Tonga,TON,1984,0
Tonga,TON,1985,0
Tonga,TON,1986,0
Tonga,TON,1987,0
Tonga,TON,1988,0
Tonga,TON,1989,0
Tonga,TON,1990,0
Tonga,TON,1991,0
Tonga,TON,1992,0
Tonga,TON,1993,0
Tonga,TON,1994,0
Tonga,TON,1995,0.312734551
Tonga,TON,1996,0.313870586
Tonga,TON,1997,0.124257046
Tonga,TON,1998,0.134033055
Tonga,TON,1999,0.143653098
Tonga,TON,2000,0.183744717
Tonga,TON,2001,0.239584179
Tonga,TON,2002,3.385040824
Tonga,TON,2003,11.23471527
Tonga,TON,2004,16.34785036
Tonga,TON,2005,29.58795563
Tonga,TON,2006,29.5728077
Tonga,TON,2007,45.48387412
Tonga,TON,2008,49.02716932
Tonga,TON,2009,51.17954363
Tonga,TON,2010,52.16238544
Tonga,TON,2011,52.60439581
Tonga,TON,2012,53.36331844
Tonga,TON,2013,54.59396333
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0.034636793
Trinidad and Tobago,TTO,1992,0.103193087
Trinidad and Tobago,TTO,1993,0.134923377
Trinidad and Tobago,TTO,1994,0.207867451
Trinidad and Tobago,TTO,1995,0.506214736
Trinidad and Tobago,TTO,1996,0.757649807
Trinidad and Tobago,TTO,1997,1.359586952
Trinidad and Tobago,TTO,1998,2.083650154
Trinidad and Tobago,TTO,1999,3.056576593
Trinidad and Tobago,TTO,2000,12.76518557
Trinidad and Tobago,TTO,2001,20.12862843
Trinidad and Tobago,TTO,2002,20.56564686
Trinidad and Tobago,TTO,2003,26.19833192
Trinidad and Tobago,TTO,2004,50.46494092
Trinidad and Tobago,TTO,2005,71.25271699
Trinidad and Tobago,TTO,2006,116.519036
Trinidad and Tobago,TTO,2007,115.2483894
Trinidad and Tobago,TTO,2008,137.1963517
Trinidad and Tobago,TTO,2009,139.6083078
Trinidad and Tobago,TTO,2010,142.6283511
Trinidad and Tobago,TTO,2011,136.9908228
Trinidad and Tobago,TTO,2012,140.8425356
Trinidad and Tobago,TTO,2013,144.9406517
Tunisia,TUN,1980,0
Tunisia,TUN,1981,0
Tunisia,TUN,1982,0
Tunisia,TUN,1983,0
Tunisia,TUN,1984,0
Tunisia,TUN,1987,0.002960144
Tunisia,TUN,1988,0.005168674
Tunisia,TUN,1989,0.008001798
Tunisia,TUN,1990,0.011714378
Tunisia,TUN,1991,0.014893085
Tunisia,TUN,1992,0.023225483
Tunisia,TUN,1993,0.026164191
Tunisia,TUN,1994,0.030665204
Tunisia,TUN,1995,0.035457247
Tunisia,TUN,1996,0.071298377
Tunisia,TUN,1997,0.082881819
Tunisia,TUN,1998,0.417204648
Tunisia,TUN,1999,0.584649115
Tunisia,TUN,2000,1.247438441
Tunisia,TUN,2001,4.032357658
Tunisia,TUN,2002,5.890825052
Tunisia,TUN,2003,19.47260184
Tunisia,TUN,2004,37.55460363
Tunisia,TUN,2005,56.51703373
Tunisia,TUN,2006,72.23298695
Tunisia,TUN,2007,76.33512661
Tunisia,TUN,2008,82.7810914
Tunisia,TUN,2009,93.20555476
Tunisia,TUN,2010,104.5370929
Tunisia,TUN,2011,115.2010779
Tunisia,TUN,2012,118.1056496
Tunisia,TUN,2013,115.6035799
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0.000727281
Turkey,TUR,1987,0.009969069
Turkey,TUR,1988,0.018888992
Turkey,TUR,1989,0.029408771
Turkey,TUR,1990,0.058911441
Turkey,TUR,1991,0.087100576
Turkey,TUR,1992,0.109996968
Turkey,TUR,1993,0.148443728
Turkey,TUR,1994,0.303364973
Turkey,TUR,1995,0.746945781
Turkey,TUR,1996,1.356502457
Turkey,TUR,1997,2.666464566
Turkey,TUR,1998,5.718854527
Turkey,TUR,1999,13.04791761
Turkey,TUR,2000,25.53785046
Turkey,TUR,2001,30.53479924
Turkey,TUR,2002,35.86941403
Turkey,TUR,2003,42.29340126
Turkey,TUR,2004,51.92193776
Turkey,TUR,2005,64.3740778
Turkey,TUR,2006,76.73832278
Turkey,TUR,2007,89.17829733
Turkey,TUR,2008,93.54864342
Turkey,TUR,2009,88.12268708
Turkey,TUR,2010,85.62758012
Turkey,TUR,2011,89.41002295
Turkey,TUR,2012,91.46374843
Turkey,TUR,2013,92.96497103
Turkmenistan,TKM,1980,0
Turkmenistan,TKM,1981,0
Turkmenistan,TKM,1982,0
Turkmenistan,TKM,1983,0
Turkmenistan,TKM,1984,0
Turkmenistan,TKM,1985,0
Turkmenistan,TKM,1986,0
Turkmenistan,TKM,1987,0
Turkmenistan,TKM,1988,0
Turkmenistan,TKM,1989,0
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
Turkmenistan,TKM,1997,0.057656946
Turkmenistan,TKM,1998,0.068254835
Turkmenistan,TKM,1999,0.089899216
Turkmenistan,TKM,2000,0.166614128
Turkmenistan,TKM,2001,0.17955684
Turkmenistan,TKM,2002,0.177667308
Turkmenistan,TKM,2003,0.197653332
Turkmenistan,TKM,2004,1.06666644
Turkmenistan,TKM,2005,2.211532447
Turkmenistan,TKM,2006,4.516582511
Turkmenistan,TKM,2007,7.85614367
Turkmenistan,TKM,2008,23.08368224
Turkmenistan,TKM,2009,42.83804536
Turkmenistan,TKM,2010,63.41981696
Turkmenistan,TKM,2011,103.7858737
Turkmenistan,TKM,2012,114.0552619
Turkmenistan,TKM,2013,116.893432
Tuvalu,TUV,1980,0
Tuvalu,TUV,1981,0
Tuvalu,TUV,1982,0
Tuvalu,TUV,1983,0
Tuvalu,TUV,1984,0
Tuvalu,TUV,1985,0
Tuvalu,TUV,1986,0
Tuvalu,TUV,1987,0
Tuvalu,TUV,1988,0
Tuvalu,TUV,1989,0
Tuvalu,TUV,1990,0
Tuvalu,TUV,1991,0
Tuvalu,TUV,1992,0
Tuvalu,TUV,1993,0
Tuvalu,TUV,1994,0
Tuvalu,TUV,1995,0
Tuvalu,TUV,1996,0
Tuvalu,TUV,1997,0
Tuvalu,TUV,1998,0
Tuvalu,TUV,1999,0
Tuvalu,TUV,2000,0
Tuvalu,TUV,2001,0
Tuvalu,TUV,2002,0
Tuvalu,TUV,2003,0
Tuvalu,TUV,2004,5.18349575
Tuvalu,TUV,2005,13.41035692
Tuvalu,TUV,2006,16.4406083
Tuvalu,TUV,2007,18.4350676
Tuvalu,TUV,2009,10.19575856
Tuvalu,TUV,2010,16.28167294
Tuvalu,TUV,2011,21.63754571
Tuvalu,TUV,2012,28.39756592
Tuvalu,TUV,2013,34.42689348
Uganda,UGA,1980,0
Uganda,UGA,1981,0
Uganda,UGA,1982,0
Uganda,UGA,1983,0
Uganda,UGA,1984,0
Uganda,UGA,1985,0
Uganda,UGA,1986,0
Uganda,UGA,1987,0
Uganda,UGA,1988,0
Uganda,UGA,1989,0
Uganda,UGA,1990,0
Uganda,UGA,1991,0
Uganda,UGA,1992,0
Uganda,UGA,1993,0
Uganda,UGA,1994,0
Uganda,UGA,1995,0.008423042
Uganda,UGA,1996,0.018684872
Uganda,UGA,1997,0.022640286
Uganda,UGA,1998,0.131691862
Uganda,UGA,1999,0.239741703
Uganda,UGA,2000,0.522799789
Uganda,UGA,2001,1.130100554
Uganda,UGA,2002,1.516028656
Uganda,UGA,2003,2.892006194
Uganda,UGA,2004,4.195756068
Uganda,UGA,2005,4.578959089
Uganda,UGA,2006,6.761102482
Uganda,UGA,2007,13.65261655
Uganda,UGA,2008,26.92003559
Uganda,UGA,2009,28.55294653
Uganda,UGA,2010,37.74438345
Uganda,UGA,2011,47.50472743
Uganda,UGA,2012,45.00206351
Uganda,UGA,2013,44.09069074
Ukraine,UKR,1980,0
Ukraine,UKR,1981,0
Ukraine,UKR,1982,0
Ukraine,UKR,1983,0
Ukraine,UKR,1984,0
Ukraine,UKR,1985,0
Ukraine,UKR,1986,0
Ukraine,UKR,1987,0
Ukraine,UKR,1988,0
Ukraine,UKR,1989,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0.000126078
Ukraine,UKR,1994,0.009729426
Ukraine,UKR,1995,0.027372102
Ukraine,UKR,1996,0.059030694
Ukraine,UKR,1997,0.113442549
Ukraine,UKR,1998,0.231119318
Ukraine,UKR,1999,0.437415192
Ukraine,UKR,2000,1.668508529
Ukraine,UKR,2001,4.575427253
Ukraine,UKR,2002,7.661123211
Ukraine,UKR,2003,13.59298
Ukraine,UKR,2004,28.94597129
Ukraine,UKR,2005,63.67435357
Ukraine,UKR,2006,104.7041786
Ukraine,UKR,2007,118.4064976
Ukraine,UKR,2008,119.8447225
Ukraine,UKR,2009,118.750841
Ukraine,UKR,2010,117.1087348
Ukraine,UKR,2011,121.3388196
Ukraine,UKR,2012,130.3399209
Ukraine,UKR,2013,138.0646549
United Arab Emirates,ARE,1982,0.201598076
United Arab Emirates,ARE,1983,0.29324162
United Arab Emirates,ARE,1984,0.386440147
United Arab Emirates,ARE,1985,0.588175039
United Arab Emirates,ARE,1986,0.784279372
United Arab Emirates,ARE,1987,0.905137187
United Arab Emirates,ARE,1988,0.859014274
United Arab Emirates,ARE,1989,1.461321492
United Arab Emirates,ARE,1990,1.858734413
United Arab Emirates,ARE,1991,2.254085688
United Arab Emirates,ARE,1992,2.430181766
United Arab Emirates,ARE,1993,3.327734151
United Arab Emirates,ARE,1994,4.098632759
United Arab Emirates,ARE,1995,5.496642593
United Arab Emirates,ARE,1996,7.844957726
United Arab Emirates,ARE,1997,11.85794673
United Arab Emirates,ARE,1998,17.91459445
United Arab Emirates,ARE,1999,28.76186046
United Arab Emirates,ARE,2000,47.18932233
United Arab Emirates,ARE,2001,60.95911885
United Arab Emirates,ARE,2002,75.31310009
United Arab Emirates,ARE,2003,88.21926159
United Arab Emirates,ARE,2004,100.6685238
United Arab Emirates,ARE,2005,109.2858728
United Arab Emirates,ARE,2006,113.2014286
United Arab Emirates,ARE,2007,133.3628641
United Arab Emirates,ARE,2008,137.6413795
United Arab Emirates,ARE,2009,138.2668687
United Arab Emirates,ARE,2010,129.4316308
United Arab Emirates,ARE,2011,131.3980376
United Arab Emirates,ARE,2012,149.6390858
United Arab Emirates,ARE,2013,171.8737993
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0
United Kingdom,GBR,1985,0.088469175
United Kingdom,GBR,1986,0.229588144
United Kingdom,GBR,1987,0.510974391
United Kingdom,GBR,1988,0.984128589
United Kingdom,GBR,1989,1.708755296
United Kingdom,GBR,1990,1.947059624
United Kingdom,GBR,1991,2.196366801
United Kingdom,GBR,1992,2.619945977
United Kingdom,GBR,1993,3.932425055
United Kingdom,GBR,1994,6.812778164
United Kingdom,GBR,1995,9.889762431
United Kingdom,GBR,1996,12.46095848
United Kingdom,GBR,1997,15.15254531
United Kingdom,GBR,1998,25.41757307
United Kingdom,GBR,1999,46.28415293
United Kingdom,GBR,2000,73.70811816
United Kingdom,GBR,2001,78.20217751
United Kingdom,GBR,2002,82.83088603
United Kingdom,GBR,2003,90.88455695
United Kingdom,GBR,2004,99.50619762
United Kingdom,GBR,2005,108.5920211
United Kingdom,GBR,2006,115.6002598
United Kingdom,GBR,2007,121.1018108
United Kingdom,GBR,2008,122.1864624
United Kingdom,GBR,2009,123.9547246
United Kingdom,GBR,2010,123.6254863
United Kingdom,GBR,2011,123.6041988
United Kingdom,GBR,2012,124.7618169
United Kingdom,GBR,2013,124.6098071
United States,USA,1980,0
United States,USA,1984,0.038253436
United States,USA,1985,0.140659444
United States,USA,1986,0.279060364
United States,USA,1987,0.498659917
United States,USA,1988,0.829863407
United States,USA,1989,1.39281703
United States,USA,1990,2.075802366
United States,USA,1991,2.939643902
United States,USA,1992,4.249049037
United States,USA,1993,6.103716586
United States,USA,1994,9.104921407
United States,USA,1995,12.6047249
United States,USA,1996,16.23815248
United States,USA,1997,20.14238484
United States,USA,1998,24.89063952
United States,USA,1999,30.57610298
United States,USA,2000,38.46809105
United States,USA,2001,44.69057874
United States,USA,2002,48.85103822
United States,USA,2003,54.84681409
United States,USA,2004,62.54719598
United States,USA,2005,68.31769507
United States,USA,2006,76.29353842
United States,USA,2007,82.06414479
United States,USA,2008,85.20916517
United States,USA,2009,88.62364611
United States,USA,2010,91.31165202
United States,USA,2011,94.44042596
United States,USA,2012,96.01037609
United States,USA,2013,95.52923481
United States Virgin Islands,VIR,1980,0
United States Virgin Islands,VIR,1981,0
United States Virgin Islands,VIR,1982,0
United States Virgin Islands,VIR,1983,0
United States Virgin Islands,VIR,1984,0
United States Virgin Islands,VIR,1985,0
United States Virgin Islands,VIR,1986,0
United States Virgin Islands,VIR,1987,0
United States Virgin Islands,VIR,1988,0
United States Virgin Islands,VIR,1989,0
United States Virgin Islands,VIR,1990,0
United States Virgin Islands,VIR,1997,14.81454047
United States Virgin Islands,VIR,1998,23.09020883
United States Virgin Islands,VIR,1999,27.6673645
United States Virgin Islands,VIR,2000,32.25479444
United States Virgin Islands,VIR,2001,37.78418778
United States Virgin Islands,VIR,2002,41.64284001
United States Virgin Islands,VIR,2003,45.53893903
United States Virgin Islands,VIR,2004,59.42573634
United States Virgin Islands,VIR,2005,74.51191448
Uruguay,URY,1980,0
Uruguay,URY,1981,0
Uruguay,URY,1982,0
Uruguay,URY,1983,0
Uruguay,URY,1984,0
Uruguay,URY,1985,0
Uruguay,URY,1986,0
Uruguay,URY,1987,0
Uruguay,URY,1988,0
Uruguay,URY,1989,0
Uruguay,URY,1990,0
Uruguay,URY,1991,0
Uruguay,URY,1992,0.054268974
Uruguay,URY,1993,0.156362743
Uruguay,URY,1994,0.213198969
Uruguay,URY,1995,1.237570103
Uruguay,URY,1996,2.42029077
Uruguay,URY,1997,3.034200069
Uruguay,URY,1998,4.597686833
Uruguay,URY,1999,9.644671738
Uruguay,URY,2000,12.36996893
Uruguay,URY,2001,15.63054405
Uruguay,URY,2002,15.43284748
Uruguay,URY,2003,14.9614589
Uruguay,URY,2004,18.04452826
Uruguay,URY,2005,34.73290719
Uruguay,URY,2006,69.96574097
Uruguay,URY,2007,89.9933321
Uruguay,URY,2008,104.7453819
Uruguay,URY,2009,122.3521626
Uruguay,URY,2010,131.589018
Uruguay,URY,2011,140.6072022
Uruguay,URY,2012,147.1306851
Uruguay,URY,2013,154.618466
Uzbekistan,UZB,1980,0
Uzbekistan,UZB,1981,0
Uzbekistan,UZB,1982,0
Uzbekistan,UZB,1983,0
Uzbekistan,UZB,1984,0
Uzbekistan,UZB,1985,0
Uzbekistan,UZB,1986,0
Uzbekistan,UZB,1987,0
Uzbekistan,UZB,1988,0
Uzbekistan,UZB,1989,0
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0.002270342
Uzbekistan,UZB,1994,0.004009233
Uzbekistan,UZB,1995,0.016256445
Uzbekistan,UZB,1996,0.040673617
Uzbekistan,UZB,1997,0.0724346
Uzbekistan,UZB,1998,0.110985339
Uzbekistan,UZB,1999,0.164732289
Uzbekistan,UZB,2000,0.213979368
Uzbekistan,UZB,2001,0.510035685
Uzbekistan,UZB,2002,0.737743132
Uzbekistan,UZB,2003,1.255442999
Uzbekistan,UZB,2004,2.110190903
Uzbekistan,UZB,2005,2.764509731
Uzbekistan,UZB,2006,9.606295141
Uzbekistan,UZB,2007,21.34114016
Uzbekistan,UZB,2008,45.79499837
Uzbekistan,UZB,2009,59.93517855
Uzbekistan,UZB,2010,75.45030892
Uzbekistan,UZB,2011,90.3737516
Uzbekistan,UZB,2012,71.03391446
Uzbekistan,UZB,2013,74.30678167
Vanuatu,VUT,1980,0
Vanuatu,VUT,1981,0
Vanuatu,VUT,1982,0
Vanuatu,VUT,1983,0
Vanuatu,VUT,1984,0
Vanuatu,VUT,1985,0
Vanuatu,VUT,1986,0
Vanuatu,VUT,1987,0
Vanuatu,VUT,1988,0
Vanuatu,VUT,1989,0
Vanuatu,VUT,1990,0
Vanuatu,VUT,1991,0
Vanuatu,VUT,1992,0
Vanuatu,VUT,1993,0
Vanuatu,VUT,1994,0.038974721
Vanuatu,VUT,1995,0.071922775
Vanuatu,VUT,1996,0.089638072
Vanuatu,VUT,1997,0.118283011
Vanuatu,VUT,1998,0.123544145
Vanuatu,VUT,1999,0.165429621
Vanuatu,VUT,2000,0.197235461
Vanuatu,VUT,2001,0.184906358
Vanuatu,VUT,2002,2.526424336
Vanuatu,VUT,2003,3.920543649
Vanuatu,VUT,2004,5.145614422
Vanuatu,VUT,2005,6.061850746
Vanuatu,VUT,2006,6.987989975
Vanuatu,VUT,2007,11.8181281
Vanuatu,VUT,2008,15.97174775
Vanuatu,VUT,2009,57.04643617
Vanuatu,VUT,2010,71.91524298
Vanuatu,VUT,2011,56.64535235
Vanuatu,VUT,2012,59.08065129
Vanuatu,VUT,2013,50.34122874
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0.009591806
Venezuela,VEN,1989,0.019136833
Venezuela,VEN,1990,0.037597287
Venezuela,VEN,1991,0.082101753
Venezuela,VEN,1992,0.379670225
Venezuela,VEN,1993,0.862938276
Venezuela,VEN,1994,1.475034896
Venezuela,VEN,1995,1.827799058
Venezuela,VEN,1996,2.578818893
Venezuela,VEN,1997,4.656348533
Venezuela,VEN,1998,8.558457929
Venezuela,VEN,1999,15.80594982
Venezuela,VEN,2000,22.31756703
Venezuela,VEN,2001,26.025208
Venezuela,VEN,2002,25.82297154
Venezuela,VEN,2003,27.19332266
Venezuela,VEN,2004,32.06608836
Venezuela,VEN,2005,46.75510423
Venezuela,VEN,2006,69.10208356
Venezuela,VEN,2007,86.13026924
Venezuela,VEN,2008,97.48959044
Venezuela,VEN,2009,98.39250828
Venezuela,VEN,2010,95.99511185
Venezuela,VEN,2011,97.56403127
Venezuela,VEN,2012,102.0507277
Venezuela,VEN,2013,101.614434
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0.001112669
Vietnam,VNM,1993,0.00553412
Vietnam,VNM,1994,0.016722953
Vietnam,VNM,1995,0.0309129
Vietnam,VNM,1996,0.089299977
Vietnam,VNM,1997,0.205189937
Vietnam,VNM,1998,0.281397441
Vietnam,VNM,1999,0.410697465
Vietnam,VNM,2000,0.974879067
Vietnam,VNM,2001,1.530911368
Vietnam,VNM,2002,2.304592878
Vietnam,VNM,2003,3.289639633
Vietnam,VNM,2004,5.894190884
Vietnam,VNM,2005,11.293046
Vietnam,VNM,2006,22.03265688
Vietnam,VNM,2007,52.0189288
Vietnam,VNM,2008,85.69645531
Vietnam,VNM,2009,111.3650605
Vietnam,VNM,2010,125.2930515
Vietnam,VNM,2011,141.5998702
Vietnam,VNM,2012,147.6566601
Vietnam,VNM,2013,130.8904335
Yemen,YEM,1980,0
Yemen,YEM,1981,0
Yemen,YEM,1982,0
Yemen,YEM,1983,0
Yemen,YEM,1984,0
Yemen,YEM,1985,0
Yemen,YEM,1986,0
Yemen,YEM,1987,0
Yemen,YEM,1988,0
Yemen,YEM,1989,0
Yemen,YEM,1990,0
Yemen,YEM,1991,0
Yemen,YEM,1992,0.011885633
Yemen,YEM,1993,0.037663475
Yemen,YEM,1994,0.056894904
Yemen,YEM,1995,0.054933344
Yemen,YEM,1996,0.056551791
Yemen,YEM,1997,0.076112541
Yemen,YEM,1998,0.097475072
Yemen,YEM,1999,0.162466318
Yemen,YEM,2000,0.182861648
Yemen,YEM,2001,0.819950583
Yemen,YEM,2002,2.62339074
Yemen,YEM,2003,3.538342711
Yemen,YEM,2004,7.52573741
Yemen,YEM,2005,11.30882491
Yemen,YEM,2006,14.41207153
Yemen,YEM,2007,20.5314264
Yemen,YEM,2008,29.69557406
Yemen,YEM,2009,37.39604244
Yemen,YEM,2010,48.6974305
Yemen,YEM,2011,50.06821515
Yemen,YEM,2012,58.27503629
Yemen,YEM,2013,69.01477877
Zambia,ZMB,1980,0
Zambia,ZMB,1981,0
Zambia,ZMB,1982,0
Zambia,ZMB,1983,0
Zambia,ZMB,1984,0
Zambia,ZMB,1985,0
Zambia,ZMB,1986,0
Zambia,ZMB,1987,0
Zambia,ZMB,1988,0
Zambia,ZMB,1989,0
Zambia,ZMB,1990,0
Zambia,ZMB,1991,0
Zambia,ZMB,1992,0
Zambia,ZMB,1993,0
Zambia,ZMB,1994,0
Zambia,ZMB,1995,0.017497352
Zambia,ZMB,1996,0.029989053
Zambia,ZMB,1997,0.048819276
Zambia,ZMB,1998,0.086243954
Zambia,ZMB,1999,0.286507645
Zambia,ZMB,2000,0.978647519
Zambia,ZMB,2001,1.169642903
Zambia,ZMB,2002,1.309049061
